Date,Open,High,Low,Close,Volume,MA_50,MA_200,RSI,MACD
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,65118000,140.90959915161133,84.15919647216796,49.669021713305035,0.2069047425758015
2020-11-09,146.5,150.8333282470703,140.3333282470703,140.4199981689453,104499000,140.76679916381835,84.67528980255128,49.74385714073873,0.18515064618171095
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600,140.180399017334,85.17025648117065,45.70448518224246,-0.12384153461681535
2020-11-11,138.81666564941406,139.56666564941406,136.86000061035156,139.0433349609375,52073100,139.79426559448243,85.67180982589721,47.04558771534196,-0.1844990190560054
2020-11-12,138.35000610351562,141.0,136.5066680908203,137.25332641601562,59565300,139.5568653869629,86.14447311401368,46.97825272647939,-0.37271284071519517
2020-11-13,136.9499969482422,137.50999450683594,133.8866729736328,136.1666717529297,59313300,139.5668653869629,86.60844980239868,46.064939553062715,-0.6026110747887401
2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800,139.4986653137207,87.02859979629517,44.3064077460027,-0.7867660985288865
2020-11-17,153.38999938964844,154.0,144.336669921875,147.20333862304688,183564900,140.24133209228515,87.4689298248291,61.083777410920746,-0.030760547273700922
2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000,141.0437321472168,88.03509649276734,68.87980977174753,1.7592805210330766
2020-11-19,164.0,169.5366668701172,162.52333068847656,166.42333984375,187425900,141.89659896850586,88.6175598526001,79.1773706687967,3.4775265600316914
2020-11-20,165.99667358398438,167.5,163.02000427246094,163.20333862304688,98735700,142.6758657836914,89.1842198753357,73.72204060103019,4.527234595088117
2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900,143.3573989868164,89.7968765258789,74.90464132428096,6.155346288437499
2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,144.06153228759766,90.46438318252564,79.56965465898261,8.252371888981003
2020-11-25,183.35333251953125,191.3333282470703,181.7899932861328,191.3333282470703,146790600,144.94313232421874,91.16528648376465,79.70450362046896,10.296415118859358
2020-11-27,193.72000122070312,199.5933380126953,192.8166656494141,195.2533264160156,112683300,146.02533233642578,91.87355312347412,83.52338368884756,12.093241832453572
2020-11-30,200.73666381835935,202.6000061035156,184.836669921875,189.1999969482422,189009300,146.86166564941405,92.55287643432617,80.25304002337842,12.880310646729725
2020-12-01,199.19667053222656,199.2833404541016,190.68333435058597,194.9199981689453,120310500,147.7641323852539,93.24134309768677,85.14428448503618,13.806472229404108
2020-12-02,185.47999572753903,190.51333618164065,180.40333557128903,189.60667419433597,143327100,148.72806579589843,93.88356981277465,79.47841728218687,13.950903782192654
2020-12-03,196.67333984375,199.6566619873047,194.1433258056641,197.7933349609375,127656000,150.14819915771486,94.57273315429687,82.84506629031846,14.558144703426052
2020-12-04,197.0033264160156,199.67999267578125,195.1666717529297,199.67999267578125,88203900,151.55653228759766,95.27079978942871,84.1616486587413,15.018501086734062
2020-12-07,201.63999938964844,216.26333618164065,201.01666259765625,213.9199981689453,168929100,153.11933227539063,96.06246978759765,86.37567357291053,16.343983009444457
2020-12-08,208.5033264160156,217.0933380126953,206.1666717529297,216.6266632080078,192795000,154.6438656616211,96.87896644592286,85.20572753403209,17.412126080103548
2020-12-09,217.89666748046875,218.10667419433597,196.0,201.4933319091797,213873600,155.87993225097657,97.62683311462402,69.89465682552796,16.84334421042732
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,157.2003323364258,98.44561643600464,70.87417012359717,16.806454110192703
2020-12-11,205.0033264160156,208.0,198.93333435058597,203.3300018310547,139425000,158.27919891357422,99.23960311889648,69.19691890495832,16.131856383659624
2020-12-14,206.3333282470703,214.25,203.3999938964844,213.27667236328125,156121800,159.7774658203125,100.05811313629151,68.95932075466149,16.212953177309487
2020-12-15,214.4266662597656,215.63333129882807,207.93333435058597,211.0833282470703,135214500,161.16126586914064,100.86502643585204,63.70034328658246,15.916759930274111
2020-12-16,209.41000366210935,210.8333282470703,201.6666717529297,207.58999633789065,126287400,162.55319915771486,101.65314308166504,58.83354727702282,15.224641764710412
2020-12-17,209.39666748046875,219.60667419433597,206.5,218.63333129882807,168810300,164.0905325317383,102.50479640960694,61.79141044240646,15.389833549090412
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164065,231.6666717529297,666378600,165.8843994140625,103.4286364364624,70.00879982975495,16.383571267674427
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433597,216.6199951171875,174135900,167.32346588134766,104.30906974792481,59.39827751125345,15.775128651546595
2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,168.64373260498047,105.16119310379028,60.520120350147714,14.865512348354997
2020-12-23,210.73333740234372,217.1666717529297,207.52333068847656,215.32666015625,99519000,169.9725991821289,106.02641639709472,58.193142614632016,14.133413136678513
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,220.58999633789065,68596800,171.3090658569336,106.94251638412476,59.472111297677564,13.818633869807229
2020-12-28,224.836669921875,227.13333129882807,220.26666259765625,221.22999572753903,96835800,172.7411325073242,107.8664596939087,53.77673533305288,13.465588710380814
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.9966735839844,68732400,174.24993255615234,108.82808639526367,52.83118835593353,13.096691862223196
2020-12-30,224.0,232.1999969482422,222.7866668701172,231.5933380126953,128538000,176.0095993041992,109.84265308380127,66.85330343317558,13.42396594573222
2020-12-31,233.3300018310547,239.5733337402344,230.3733367919922,235.22332763671875,148949700,177.9011325073242,110.89836305618286,65.339575023116,13.81696941768297
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,179.94866577148437,111.97209973335266,72.7528247187455,14.608256055376899
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234372,245.0366668701172,96735600,182.0107992553711,113.05477306365967,69.95642693587381,15.203728325931422
2021-01-06,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,184.24646575927736,114.16997638702392,74.25398329102053,16.051952206821767
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,186.88486572265626,115.36170972824097,81.935953332587,18.130624224048177
2021-01-08,285.3333435058594,294.8299865722656,279.4633178710937,293.3399963378906,225166500,189.9204656982422,116.64865970611572,83.60724470312633,21.25386864631622
2021-01-11,283.1333312988281,284.8099975585937,267.8733215332031,270.39666748046875,177904800,192.62159912109374,117.8245897102356,65.99664035190216,21.628408627884966
2021-01-12,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100,195.54566589355468,119.0688697052002,78.00887672114314,22.69246805928057
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,198.6547994995117,120.3255097579956,80.43101600422403,23.39968582078285
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,201.61806610107422,121.55917636871338,77.99155242751176,23.436890580390184
2021-01-15,284.0,286.6333312988281,273.0333251953125,275.3866577148437,116332800,204.29979919433595,122.77558965682984,72.9242710573157,22.697983972840746
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000,207.12359924316405,124.03168296813965,74.11337453962122,22.34940529406947
2021-01-20,286.2466735839844,286.5,279.09332275390625,283.4833374023437,76997700,209.872666015625,125.28909631729125,74.35950943298587,21.978494002596193
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300,212.6395993041992,126.52533296585084,71.13905927914581,21.292241050335065
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.2133178710937,60199500,215.47546569824217,127.75458288192749,70.36843316692196,20.555805529337817
2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,218.61173248291016,129.03963624954224,71.20551923073215,20.652911740495142
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800,221.71813262939452,130.32045295715332,70.95677178353621,20.554524202581263
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000,224.73413299560548,131.54373634338378,65.4049880728839,19.739838728571954
2021-01-28,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000,227.58033264160156,132.69948961257936,53.031667679178874,18.112644429044792
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,230.14993286132812,133.7787629890442,35.4741343918686,15.517216935810552
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200,232.804599609375,134.93004302978517,55.200611682049114,14.537545217550644
2021-02-02,281.5599975585937,293.5,280.7333374023437,290.92999267578125,73038600,235.37893280029297,136.13339632034302,54.325829737577685,14.481285852363385
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500,237.74839935302734,137.30909299850464,50.04946084764701,13.790888204771647
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100,240.15093231201172,138.49683626174928,50.89648039664619,12.967839853385613
2021-02-05,281.6666564941406,288.25665283203125,279.6566772460937,284.07666015625,55699800,242.35346557617189,139.673182888031,54.980703652033284,12.234783455399452
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,244.4070657348633,140.8770062446594,53.70712705252545,11.81857452192196
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100,246.24346557617187,142.05105617523193,49.81146917362343,10.986592818115128
2021-02-10,281.2133178710937,281.6066589355469,266.67333984375,268.2733459472656,108648300,247.70386596679688,143.12617290496826,43.34383623364073,9.02254546185901
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400,249.33093292236327,144.22256629943848,44.3018322474113,7.56282113423066
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900,250.8733331298828,145.3159296798706,38.33501750214649,6.451570741864089
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.4066772460937,59406900,252.38933319091797,146.38233640670776,35.26878034421469,4.978256162845753
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,266.04998779296875,77989500,253.75446624755858,147.47881301879883,38.121272071020044,3.8185358250424883
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300,255.01006622314452,148.53738298416138,40.75570069292527,2.5800254727433867
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900,255.94033264160157,149.58347957611085,47.27092501923438,1.4186087350080356
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234372,238.1666717529297,111809100,256.3711328125,150.51345293045043,24.38364506909508,-1.2837564026145856
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700,257.0001995849609,151.41817295074463,11.730533454909619,-3.802774697245468
2021-02-24,237.2833404541016,248.3333282470703,231.38999938964844,247.33999633789065,110301000,257.7665328979492,152.38173294067383,27.67583681803444,-4.584842531079971
2021-02-25,242.0500030517578,245.73666381835935,223.52667236328125,227.4066619873047,117071700,258.24806610107424,153.24833625793457,22.715881926851623,-6.7354483601300785
2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600,258.48586608886717,154.10436628341674,21.671518536775608,-8.522327380388617
2021-03-01,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,81408600,259.05373291015627,155.0380962944031,28.90562219708322,-8.683645014032294
2021-03-02,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,71196600,259.4781997680664,155.91438632965088,27.46474033693309,-9.561710573529098
2021-03-03,229.3300018310547,233.5666656494141,217.23666381835935,217.73333740234372,90624000,259.4601998901367,156.73666301727295,28.358534089103387,-11.024563102979329
2021-03-04,218.6000061035156,222.8166656494141,200.0,207.14666748046875,197758500,258.9697998046875,157.5011863517761,24.652187523866047,-12.889557265370797
2021-03-05,208.6866607666016,209.27999877929688,179.8300018310547,199.3166656494141,268189500,258.62373321533204,158.2284330177307,22.330992825676248,-14.828461017124908
2021-03-08,200.18333435058597,206.7100067138672,186.26333618164065,187.6666717529297,155361000,258.1081332397461,158.89491304397583,21.509880396466286,-17.107904084832768
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,224.52667236328125,202569900,258.29213348388674,159.74167974472047,37.97471061764481,-15.758431749193107
2021-03-10,233.43333435058597,239.2833404541016,218.35333251953125,222.6866607666016,181817100,258.3340667724609,160.58281970977782,38.36356475713925,-14.668351137823748
2021-03-11,233.13333129882807,234.1666717529297,225.72666931152344,233.1999969482422,108761700,258.573466796875,161.47586303710938,42.40932274257093,-12.808467987499483
2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,100751400,258.7583999633789,162.35866970062256,47.823898289997516,-11.361416371558136
2021-03-15,231.3633270263672,237.72666931152344,228.01333618164065,235.97999572753903,88006800,258.8461331176758,163.26996633529663,50.95632184969708,-9.720358118611813
2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,96587100,258.6541998291016,164.11976631164552,42.975456043342504,-9.14976227391719
2021-03-17,218.9566650390625,234.57666015625,217.0033264160156,233.9366607666016,121117500,258.46779968261717,164.99008295059204,52.2843346791843,-7.935537664152747
2021-03-18,228.0966644287109,229.7433319091797,217.3333282470703,217.72000122070312,99674400,257.9214663696289,165.78482961654663,47.62703812638972,-8.187425267979904
2021-03-19,215.5333404541016,219.07666015625,208.2066650390625,218.2899932861328,128682000,257.24739959716794,166.58195959091188,42.60069469239237,-8.245999661565406
2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,118536600,256.27379943847654,167.4104995727539,48.00794474708845,-7.795602455535516
2021-03-23,225.2566680908203,225.93333435058597,219.1699981689453,220.72000122070312,91475700,254.82139953613282,168.2188795852661,51.15690429541815,-7.562358909261775
2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789065,101385600,253.61526611328125,168.9526895713806,51.13973557312226,-8.1414151082829
2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,117674700,252.22159942626953,169.70644956588745,55.67379758080447,-8.23321386646495
2021-03-26,213.9566650390625,214.60667419433597,199.9633331298828,206.23666381835935,101558400,250.65026580810547,170.39594953536988,57.72183861282872,-8.787796612210997
2021-03-29,205.2133331298828,205.4933319091797,198.67333984375,203.76333618164065,85911000,249.09219940185548,171.09048620224,37.90813872851272,-9.319455422636764
2021-03-30,200.5833282470703,212.55332946777344,197.0033264160156,211.8733367919922,118297200,247.82193298339843,171.83809288024904,44.1312724302257,-8.982840989835296
2021-03-31,215.5399932861328,224.0,213.70333862304688,222.6433258056641,100011900,246.6444662475586,172.62100952148438,44.286483025988254,-7.757598752335127
2021-04-01,229.4566650390625,230.80667114257807,219.80667114257807,220.5833282470703,105895200,245.38646606445312,173.39654949188233,44.23700307727639,-6.873575736149235
2021-04-05,235.90333557128903,236.05332946777344,228.23333740234372,230.3500061035156,125528400,244.36019958496092,174.2177028656006,47.11331871138914,-5.323525558439258
2021-04-06,230.1000061035156,232.18333435058597,227.1233367919922,230.5399932861328,84815400,243.3267330932617,175.03574951171876,52.812332198967795,-4.033276150412831
2021-04-07,229.0,230.4600067138672,222.6133270263672,223.6566619873047,78928200,241.9278662109375,175.82039947509764,44.01815357339207,-3.5255313770745715
2021-04-08,225.7933349609375,229.8500061035156,223.88333129882807,227.93333435058597,71772900,240.5992660522461,176.6286261367798,56.902146082248606,-2.746389598304802
2021-04-09,225.92333984375,226.9900054931641,223.1433258056641,225.67333984375,64311300,239.35166595458983,177.42306617736816,54.8782196753936,-2.284937457668036
2021-04-12,228.5666656494141,234.93333435058597,227.3633270263672,233.9933319091797,87407100,238.46199951171874,178.27274951934814,56.75082774737528,-1.2336586361927857
2021-04-13,237.5666656494141,254.3333282470703,236.8866729736328,254.10667419433597,133958400,238.25393280029297,179.21462287902833,67.3071656886033,1.2085347952454981
2021-04-14,256.8999938964844,260.2633361816406,242.6766662597656,244.07666015625,147052200,237.53673248291017,180.11509284973144,67.72847272234074,2.308046651080673
2021-04-15,247.6999969482422,247.89666748046875,240.4366607666016,246.2833404541016,83546700,236.64379943847655,181.0100595474243,67.33084775064756,3.3192165145854915
2021-04-16,242.88333129882807,249.80332946777344,241.5333404541016,246.5933380126953,83938500,235.8777328491211,181.8830895614624,72.99001494238186,4.098346936369268
2021-04-19,239.86666870117188,241.8000030517578,230.6000061035156,238.2100067138672,119058600,234.97533325195312,182.70092960357667,68.38528373966693,3.993316172488562
2021-04-20,239.13999938964844,245.75,236.89666748046875,239.663330078125,106827000,234.08706665039062,183.49635959625243,65.96697866323602,3.981453863206724
2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,93646500,233.2917330932617,184.2793662261963,65.0045291357572,4.595011183203525
2021-04-22,247.1666717529297,251.2566680908203,239.3466644287109,239.89666748046875,106770900,232.4266000366211,185.0155628967285,60.645259394088015,4.373743649607263
2021-04-23,239.93333435058597,245.7866668701172,238.48666381835935,243.13333129882807,85110000,231.92379974365235,185.77593620300294,57.5925523804621,4.408738067204581
2021-04-26,247.0,249.76666259765625,244.20333862304688,246.0666656494141,93115500,231.4340661621094,186.54150951385498,58.93090292734937,4.619911498506212
2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,88311000,230.69153259277343,187.201192817688,56.171644219644215,3.8429874290413295
2021-04-28,232.1366729736328,236.1666717529297,231.1999969482422,231.46665954589844,66813000,230.01273223876953,187.859506111145,51.95499360886956,2.9155434298351963
2021-04-29,233.1699981689453,234.0833282470703,222.8333282470703,225.6666717529297,86536200,229.20506591796874,188.48223945617676,49.996449617801765,1.6930108608774788
2021-04-30,222.52999877929688,238.4900054931641,222.04666137695312,236.47999572753903,122276100,228.68546600341796,189.14930278778075,51.28976347292592,1.5784939702284078
2021-05-03,234.6000061035156,235.3333282470703,226.8333282470703,228.3000030517578,81129300,228.0427996826172,189.79058948516845,34.72375020910084,0.8182491960652101
2021-05-04,226.31333923339844,227.8166656494141,219.23333740234372,224.5333404541016,89217900,227.77013305664062,190.41297618865966,37.50479743834842,-0.0871834603835282
2021-05-05,227.0200042724609,228.43333435058597,222.44667053222656,223.64666748046875,65705700,227.58413299560547,190.98354286193847,35.2785473332694,-0.8663062237556005
2021-05-06,226.9199981689453,227.0066680908203,216.6666717529297,221.17999267578125,83353800,227.0609329223633,191.56665615081786,33.92373652089793,-1.6636293849052777
2021-05-07,221.93333435058597,230.0,220.0733337402344,224.1233367919922,70407600,226.99526641845702,192.15649616241456,40.4302482373605,-2.0345573522062352
2021-05-10,221.63333129882807,221.68333435058597,209.20333862304688,209.67999267578125,94177200,226.68553283691406,192.7005394744873,32.68660430164296,-3.4541601922428242
2021-05-11,199.7466735839844,209.0333404541016,198.5333404541016,205.73333740234372,139511700,226.01066619873046,193.25687282562257,24.253492054972497,-4.84185388995607
2021-05-12,200.8300018310547,206.80332946777344,195.58999633789065,196.6300048828125,101470800,225.36699951171875,193.72682285308838,23.973372750650228,-6.600092242828424
2021-05-13,200.51333618164065,202.15333557128903,186.5500030517578,190.56333923339844,132554700,224.82359954833984,194.18747619628905,19.418269963938187,-8.38636522360386
2021-05-14,194.47000122070312,197.6233367919922,190.15333557128903,196.5800018310547,100112700,224.61226623535157,194.67067287445067,22.2089095797554,-9.210334044357296
2021-05-17,191.8500061035156,196.57666015625,187.0666656494141,192.27667236328125,97171200,224.4714663696289,195.13622623443604,24.060029342925645,-10.094218131614866
2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,110491800,224.57059967041016,195.62242290496826,25.441517757569045,-10.644031942057836
2021-05-19,184.18333435058597,188.73666381835935,182.32666015625,187.82000732421875,118735200,223.8364663696289,196.06652294158937,25.766240344137643,-11.33666982012403
2021-05-20,191.6666717529297,196.2833404541016,190.35667419433597,195.5933380126953,92463300,223.2945999145508,196.54882297515869,22.759176114795125,-11.130047250068088
2021-05-21,198.70333862304688,198.8933258056641,193.3333282470703,193.6266632080078,78091800,222.5031332397461,197.02194961547852,24.81355831509299,-10.99821106421507
2021-05-24,193.86666870117188,204.82666015625,191.21665954589844,202.14666748046875,103674300,221.92119995117187,197.53615627288818,34.78891057623339,-10.089926406108674
2021-05-25,202.4366607666016,204.663330078125,198.57000732421875,201.56333923339844,84017700,221.23286682128906,198.05973628997802,34.93291373576139,-9.309855763129377
2021-05-26,202.5200042724609,208.72332763671875,200.5,206.3766632080078,85917900,220.84786682128907,198.61876293182374,40.213320442482754,-8.208625218511486
2021-05-27,206.7466735839844,210.3766632080078,205.40333557128903,210.2833404541016,79111800,220.37480041503906,199.21204963684082,40.96527227160624,-6.94064839932463
2021-05-28,209.5,211.8633270263672,207.4600067138672,208.4066619873047,68211000,220.1885336303711,199.73582962036133,49.005624574153174,-6.017830103588523
2021-06-01,209.26666259765625,211.26666259765625,206.8500061035156,207.96665954589844,54254700,219.9820669555664,200.23532958984376,51.845110695548115,-5.2613449657469005
2021-06-02,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,69908400,219.54953369140625,200.6936262512207,54.40096531705352,-5.108071613672763
2021-06-03,200.6000061035156,201.51666259765625,190.4066619873047,190.94667053222656,90335700,218.95406707763672,201.0364796066284,50.30730425592297,-5.7881211518958935
2021-06-04,193.23666381835935,200.20333862304688,192.3999938964844,199.68333435058597,72110700,218.74593383789062,201.40586627960204,52.38387824099842,-5.558020158989109
2021-06-07,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,67631100,218.5108673095703,201.78823963165283,57.50902154360403,-5.152730472786288
2021-06-08,207.6699981689453,207.69667053222656,198.5,201.19667053222656,78160200,218.41006744384765,202.1269462966919,56.80639269981668,-4.817425137997162
2021-06-09,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,49753800,218.32666748046876,202.4415863418579,59.847213050983676,-4.627723265996792
2021-06-10,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,71758800,218.15666748046874,202.78705303192137,56.9729893250504,-4.124820491967142
2021-06-11,203.41000366210935,204.1866607666016,200.5066680908203,203.29666137695312,48615900,217.76973419189454,203.12908969879152,58.97086580980036,-3.689918403064212
2021-06-14,204.07666015625,208.4966735839844,203.05999755859372,205.89666748046875,61272000,217.4760009765625,203.44084972381592,53.908148336619796,-3.099724901756531
2021-06-15,205.56333923339844,205.5966644287109,199.41000366210935,199.7866668701172,53292300,216.86473419189454,203.6935330581665,48.33966271921369,-3.0894055417087145
2021-06-16,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,66432300,216.28640106201172,203.9638497543335,45.2962234373141,-2.899598692727267
2021-06-17,200.6300048828125,207.1566619873047,200.44667053222656,205.5333404541016,68104200,215.92393463134766,204.16098308563232,45.29982461311006,-2.4059366392233414
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058597,207.7700042724609,73682700,215.52066802978516,204.40808307647706,49.37447678170071,-1.813322969181968
2021-06-21,208.16000366210935,210.4633331298828,202.9600067138672,206.94332885742188,74438100,215.14606781005858,204.6971830368042,49.00214821205016,-1.39430547768049
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128903,57476700,214.62426788330077,205.058366355896,56.73892488506132,-0.973544166962796
2021-06-23,210.6666717529297,219.0666656494141,210.01333618164065,218.85667419433597,93297600,213.9192678833008,205.45544971466063,80.22522969132135,0.2409772534375918
2021-06-24,224.9966735839844,232.5399932861328,222.5366668701172,226.60667419433597,137947200,213.5698681640625,206.0381330871582,79.79341050636617,1.8080128135411542
2021-06-25,229.8600006103516,231.2700042724609,222.8999938964844,223.9566650390625,97490100,213.1233346557617,206.54744976043702,74.28318358261805,2.803746350369238
2021-06-28,223.8800048828125,231.5666656494141,223.44000244140625,229.5733337402344,64884600,212.7829345703125,207.0764164352417,77.86941234686903,3.99998128159163
2021-06-29,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900,212.55713439941405,207.5898164367676,76.29583578787364,4.679956452428371
2021-06-30,226.58999633789065,230.9366607666016,226.04666137695312,226.5666656494141,56774700,212.29520111083986,208.0232830810547,73.89420011544688,5.1311816251449045
2021-07-01,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500,211.85386779785156,208.40354972839356,73.11584473567632,5.378898809307344
2021-07-02,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500,211.58193450927735,208.79878311157228,71.80928502762463,5.537740809388623
2021-07-06,227.23666381835935,228.0,217.13333129882807,219.8600006103516,69853500,211.1164678955078,209.1923664855957,71.3062316297107,5.085349123990966
2021-07-07,221.42333984375,221.8999938964844,212.77333068847656,214.88333129882807,56376000,210.4928012084961,209.5298664855957,63.19488583099316,4.2759592359483065
2021-07-08,209.4566650390625,218.1433258056641,206.82000732421875,217.60333251953125,68319900,210.14660125732422,209.8688998413086,62.30207892363899,3.8100731334530735
2021-07-09,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234372,54421500,209.89693481445312,210.25676651000975,61.632074315911595,3.511728877039218
2021-07-12,220.73333740234372,229.0800018310547,220.72000122070312,228.5666656494141,77781000,209.9549346923828,210.76566650390626,68.98225554321715,4.002445700104744
2021-07-13,228.77333068847656,231.0933380126953,222.1000061035156,222.8466644287109,62898300,209.68226806640624,211.2335831451416,62.10638900715157,3.885002137036139
